probe_id,log2FoldChange,logCPM,PValue,padj
201129_at,-0.10604876994604093,5.647264703291215,0.056131583675290225,0.08511097369002313
201130_s_at,-0.3877907357328134,4.8467518732305415,5.493993925180108e-4,0.001279739318127972
201131_s_at,-0.3141413125921198,8.609781359219573,9.301212131939056e-9,4.656256335021641e-8
201132_at,0.08634118985918968,6.430590274402194,0.10148144629874534,0.1434072990632448
201133_s_at,0.0831374215874109,5.094750826639332,0.23270611552573442,0.298203422921913
201134_x_at,0.06374892153496538,9.29128050738511,0.09979059913816575,0.14126013326733214
201135_at,0.4131849186120337,7.406040944755016,1.3837088438733525e-16,1.971233091012663e-15
201136_at,-0.28095383587877143,8.109412862757251,4.33236304026794e-5,1.2349902310646412e-4
201137_s_at,0.876991827152002,6.7241917622524605,1.0585438592445835e-14,1.170297251195792e-13
201138_s_at,-0.27050420669375125,5.937232784740897,4.658539911930262e-6,1.5605671693717605e-5
201139_s_at,-0.1711540768887868,6.21625759774015,0.0049974303536551214,0.009627630930900456
201140_s_at,-0.11789684005051476,5.424485162253551,0.027932675573862677,0.045542676120077716
201141_at,0.6779821929002676,6.51743449647056,3.627660949997029e-6,1.2404446778588628e-5
201142_at,0.2200119446214388,4.921570810322508,1.9998752574738836e-6,7.127299944550138e-6
201143_s_at,-0.15354281474198872,4.951813903411102,0.026474593808612855,0.04338723014711175
201144_s_at,0.21483962162405365,6.636112164166142,3.5518380006855967e-5,1.0303504062102571e-4
201145_at,-0.11838802923657549,6.761423745207145,0.021238917415330308,0.03559088413427711
201146_at,-0.04433862201792934,7.164385113357733,0.37720701824423297,0.4496515841159973
201147_s_at,-0.2613044461287631,5.091763597014069,0.08150147946636183,0.11811760680778331
201148_s_at,-0.12366649985122369,5.088467674664725,0.2393169022889979,0.30550547833913666
201149_s_at,-0.5456705878443642,4.495623448914388,2.2600331575464185e-4,5.659592149788401e-4
201150_s_at,-0.19074275131438623,6.2846722384165945,0.19183335713535996,0.2515435440625595
201151_s_at,-0.009536202630999415,4.301880165650049,0.9295065797250213,0.945301308960903
201152_s_at,0.050951358549691295,6.5406249712383815,0.36355045872448283,0.4355531272998641
201153_s_at,0.09728634003520881,6.87957011065376,0.06318155421272202,0.09448129400905793
201154_x_at,0.059108265687916044,9.62642018480063,0.10637817924510025,0.1494988107376045
201156_s_at,-0.07043003396306635,5.504512237409055,0.2033765024478641,0.26499300300705037
201157_s_at,0.27096824386137963,5.7589728483984315,5.789824832635988e-8,2.5833566610591144e-7
201160_s_at,0.040154829444342385,7.522889697266858,0.41877878661475443,0.4912125879051713
201161_s_at,-0.0075662843102984245,6.982846647802883,0.9068701826996293,0.9282869357004223
201162_at,-0.24705089907507863,8.284530917382572,0.017013947324278265,0.029139954865706325
201163_s_at,-0.17719353772188015,8.343862259747388,0.028705656353357492,0.046658124186545115
201164_s_at,-0.010295254406524196,6.374383341838991,0.7981180321646603,0.8396463152762564
201165_s_at,0.009001241909422749,6.198594444803443,0.8096509419200082,0.8492891942415595
201166_s_at,-0.08652831100853375,7.350122603041272,0.0189442886529692,0.03211236777519921
201168_x_at,0.24822783820260932,5.606729651449689,8.731890852555932e-6,2.808308216854749e-5
201169_s_at,-0.025480676868419993,4.5033832038437565,0.8071937635302988,0.8472924543111984
201170_s_at,0.0614477932536518,7.116720869698267,0.44765690347239306,0.5199770581047107
201172_x_at,-0.08435712396029986,7.611990109715206,0.03362616042355726,0.05365461075626585
201173_x_at,0.3263296449419227,6.175568067838671,2.63988142273033e-13,2.4742825618293986e-12
201174_s_at,0.04274830224134347,5.180310525028031,0.3529611076012015,0.42476660814779504
201175_at,0.25408766206069977,7.17476712122851,2.915813449757574e-9,1.5704931868905428e-8
201176_s_at,0.25115805068027874,6.825752681697792,1.168198626289825e-12,1.0052138058990277e-11
201177_s_at,-0.4860575394163285,6.647585312717633,2.463493443798893e-18,4.263554969857438e-17
201178_at,0.10668360629951677,6.174454324513372,0.0030890188138403066,0.006204097966380053
201179_s_at,0.1370215554248253,4.896350933651787,0.007946099496528539,0.014634100723106452
201180_s_at,0.12031083259586978,6.9231055315187175,0.0044733285486043516,0.00870373569582245
201183_s_at,-0.06673988444556668,5.109933735167127,0.23904583872989818,0.30519581340881885
201184_s_at,0.044175439837164265,5.769034183954087,0.2959299044417796,0.3659583361750877
201185_at,0.0700771134566272,5.616376085947305,0.5654557727313843,0.633454741532084
201186_at,0.2985755133934948,5.276656832326788,1.450635805284263e-10,9.487583261300555e-10
201188_s_at,0.09691196191192626,5.281381275543067,0.0929029072155592,0.13242001663122482
201189_s_at,0.13299591485518,6.5448078156844565,0.022157181181593353,0.03696774365338882
201190_s_at,0.020727717168899353,5.501641059348409,0.6527135300119954,0.7135224537773986
201191_at,0.03427985802354976,4.97481286941987,0.47271758954341214,0.5448330862591259
201192_s_at,0.3799061199521663,4.785125302399311,5.568432780526195e-12,4.3671025166747533e-11
201193_at,0.02942571956241278,8.286702229316413,0.5756624867604025,0.6429391389349659
201194_at,-0.13158717552603538,7.180170875302683,0.04557466944937516,0.07072887640318065
201195_s_at,-0.00895300201069464,5.537961377143537,0.9528812131117472,0.9628576151731888
201196_s_at,0.1422881841643912,5.583463603292949,0.011516915807688837,0.02053607174563424
201197_at,0.09482399577753022,5.68113751633184,0.06118188981665248,0.09187574791222287
201198_s_at,0.2831780777935017,5.53262837704263,1.3628110418741877e-11,1.0152847490680233e-10
201199_s_at,0.25200568869324586,6.998744702105552,2.451230371688275e-12,2.0215574266279055e-11
201200_at,-0.2091115845970772,7.464514366213867,1.27647081508217e-4,3.3557869550859603e-4
201201_at,0.11368254723530441,8.706003159999511,0.04890904378630276,0.07528198075900308
201202_at,0.1246053182931294,7.731447038066466,0.07530856185632553,0.11026112111067587
201204_s_at,-0.201217452870674,7.360321674512438,0.01646244076665626,0.028294902604394115
201206_s_at,-0.19996018492588916,5.502758708291337,0.009750205841253138,0.017656179036062352
201209_at,0.16340517480135666,7.612619265283883,4.155103686699732e-4,9.887301286252625e-4
201210_at,0.06446524717401018,7.4629403267414105,0.12043674545904563,0.16693477217010685
201212_at,0.38368301982342506,6.238658710109308,2.11448868627009e-8,1.0054379625393465e-7
201214_s_at,0.00432685650908135,5.620020007876405,0.9125984499517852,0.9327100929530122
201215_at,-0.2691565935329289,6.97841136049737,0.002634268515413357,0.005366268404557465
201216_at,0.09648451278557311,7.333255323009783,0.036406125815921946,0.057618381720486306
201217_x_at,-0.03787395639955746,10.33857192743056,0.13669360845428122,0.18680936693082215
201218_at,0.22018076917802698,7.424897953397559,7.199733049945325e-6,2.3387125580371214e-5
201219_at,0.2488168506988581,5.1195719598467155,2.3021828060970445e-5,6.900751091694918e-5
201220_x_at,-0.04169344726566854,7.968196125047048,0.40934184476111096,0.48158128518842325
201221_s_at,0.07967364179087137,5.422645599929028,0.07101718465138573,0.10469342220590276
201222_s_at,-0.022960885865006126,7.445123917530419,0.6056380799454929,0.6700610090319183
201223_s_at,-0.02671455304669119,6.371571614212815,0.4781858714783505,0.5496572147154044
201224_s_at,0.2654199025349257,5.3541897831818375,5.542574785608414e-6,1.8292545803519084e-5
201225_s_at,0.4594695415148389,6.605878262245685,8.418210146158304e-31,5.33634824235467e-29
201226_at,0.06247836169232412,6.8800212057044154,0.15343877736836042,0.20668799471234064
201227_s_at,0.07268694913302577,7.3581134316567915,0.06560760524963549,0.09771364869169262
201231_s_at,0.5112377341232048,8.347900241740525,9.547114364090406e-23,2.786872920504101e-21
201232_s_at,0.21284971673881098,6.096405434055309,4.269660636414083e-6,1.43839227666365e-5
201234_at,0.10240339313224431,6.384225923929039,0.07457637652336187,0.10927871996919376
201235_s_at,-0.4082368022256267,4.4454345131225965,3.908222288871925e-6,1.3291677898630138e-5
201236_s_at,-0.4854532376105651,6.398478688334271,1.7915386432363418e-8,8.602758173460749e-8
201237_at,-0.07154601545753639,5.47862250101031,0.3293371125962444,0.400611841403834
201238_s_at,-0.13580772797672644,6.749359177708817,0.02851638017627497,0.046371581789379744
201239_s_at,0.09931067285032362,7.565363381763078,0.02341322875768928,0.03883836166607975
201240_s_at,-0.03531869709625759,7.963340864424236,0.33596846122766455,0.40729094999795973
201241_at,0.02746825746193066,7.254155323417342,0.42843002224793864,0.5011761114153928
201242_s_at,-0.1777414572103549,9.310482110055927,0.015913965820929955,0.027395260880401208
201243_s_at,0.3253543379299334,8.455456320679732,5.073318778719751e-6,1.6868548751218092e-5
201245_s_at,0.17817822493361632,5.345190601163359,7.552817935461287e-4,0.0017110031410995296
201250_s_at,-0.0689804185994169,5.560761809387255,0.5977218386411381,0.6631518286415196
201251_at,0.6990018026896314,7.573065784103507,5.106323320710981e-21,1.2210723601512663e-19
201252_at,0.2731033913286174,5.819598376865048,2.666353053862695e-8,1.244646634685449e-7
201253_s_at,-0.2157166012233906,6.89759512528489,1.985327187826815e-6,7.077807042658459e-6
201254_x_at,-0.10140794664007613,10.2750674391456,7.492298425177738e-5,2.0470541450887304e-4
201255_x_at,-0.09023044448711985,6.002219594347778,0.09607107762196185,0.1365610088926187
201256_at,-0.09989922304791549,6.855935215159377,0.010799213449001407,0.019359433346578327
