probe_id,log2FoldChange,AveExpr,t,P.Value,padj,B
218605_at,0.13746181405573063,5.368586824638873,2.3500324061768616,0.0191312239578183,0.03241898169251937,-4.6880769877464505
211941_s_at,0.1277409811994862,7.195165066054782,2.4066714568305962,0.016433818872106275,0.028227593647085863,-4.6907888471296495
236471_at,0.22935503188543885,3.809159067360106,2.1012777662760196,0.03607998606289724,0.05745019183885525,-4.693246441984799
202973_x_at,0.2918114433247047,6.1591872563700285,2.367255162566611,0.018272622771681787,0.031101780704325864,-4.695052958430751
209421_at,0.20154768432196102,4.3811769306280395,2.2003251976098106,0.02820706869891421,0.04603630819187507,-4.6993967990710654
211929_at,0.1784359693013651,6.265319707798488,2.3692920102623343,0.018173351776533786,0.030957404608364835,-4.699584879902286
225136_at,0.1617001948947684,5.922504463127993,2.3616485134235266,0.018548339986964393,0.03152099718914174,-4.700718717155047
218135_at,0.13066252767288894,5.184001591517133,2.332035631392726,0.020065999333688824,0.033821121910290804,-4.700748220171308
227696_at,0.12357905876488072,4.669871248883216,2.260692188151327,0.024176079830992063,0.04009262279093157,-4.702425233314337
218092_s_at,-0.10741478694512083,4.862954273363798,-2.3157549658039387,0.020945830354906932,0.03517126655048871,-4.702844054189894
202080_s_at,-0.11641299783740819,5.158564215681776,-2.340935386594768,0.01959885281885493,0.03309623427622838,-4.703573010623671
210293_s_at,-0.13683821911706584,5.918028636190611,-2.3643610463693645,0.018414493637225516,0.031318379161072704,-4.705021292553026
213227_at,-0.12474953975334226,4.694899333023042,-2.2927634756221766,0.022245671828022826,0.0371385199148525,-4.705152996716095
208796_s_at,-0.15033492031777448,7.296571111528287,-2.4147431947305895,0.016078039004970686,0.02768306522986997,-4.7068608012627315
225140_at,-0.1638015872004237,4.017784661399571,-2.1741680828306555,0.030126598478685977,0.04882696664177956,-4.707773891166047
226725_at,-0.1661803912551805,3.8264711726527003,-2.139053221420097,0.032879751683868655,0.05285725987234167,-4.707786561678157
221597_s_at,-0.11276596412546355,5.848755138967617,-2.3603597121962436,0.018612232803563517,0.031619544881791306,-4.709985679820464
211098_x_at,0.13474148181994947,5.593603106133176,2.348175227936276,0.019225889021654816,0.032548506493202914,-4.714236294881811
225688_s_at,-0.2947455884364753,3.6177151196517454,-2.116698474117854,0.03474277198296165,0.05556042935564534,-4.714386977218715
202043_s_at,-0.13617536983670073,5.6549437275096155,-2.3544259492955613,0.01890889900913779,0.03206252533790648,-4.714525356232523
212794_s_at,0.18733263902532135,4.300146796755106,2.177661316183806,0.02986390496593353,0.048459862753717955,-4.714981872240648
212811_x_at,-0.16498431749571035,4.806630549156469,-2.307301775581992,0.021415811826146734,0.03588731301321914,-4.716427396368662
200013_at,0.06685472951835007,9.760280678261712,2.5989889967070905,0.00960577817905801,0.017403467213300942,-4.716528422990031
222976_s_at,-0.08275128425190344,8.749838170787628,-2.516064342343398,0.01215658659602936,0.021494629210795303,-4.719585298406008
212014_x_at,-0.20968008524890486,5.7182428692558185,-2.3548524384071396,0.018887438649779476,0.032036277747797264,-4.719603784710966
201637_s_at,-0.1361008458386688,5.902328426892223,-2.357049326465241,0.018777232246273888,0.031869532486427786,-4.721272719542728
210734_x_at,-0.1433925737770451,4.3069185698689765,-2.2200381992185174,0.02683115140680492,0.04400522428369582,-4.7212916626745836
44654_at,0.1311161181684768,6.0915135278323245,2.355179248363822,0.01887100846932133,0.032013478025627776,-4.7255671835466995
238439_at,0.26266909902307545,5.6258032574565,2.3404249038243394,0.019625388154839555,0.033135820851504516,-4.727470663206606
213979_s_at,0.262056393372841,5.056714942637598,2.2957585922277244,0.022072450177449507,0.036889572348052506,-4.72824321740742
212136_at,-0.20002673463762244,3.7860133792476134,-2.124678605808006,0.03406759408874169,0.05460295264402898,-4.729740352762235
222552_at,-0.12330634027864346,5.675203935578969,-2.3480741856914236,0.01923105115548574,0.03255210160036637,-4.729899125915403
220075_s_at,0.31769821627032585,2.6487046398625016,1.9536216442205996,0.05126255937836372,0.07837531020699451,-4.730693952519306
228648_at,-0.21354654292806735,3.9228156135339085,-2.1468017700935658,0.032254329845271365,0.051960997839457464,-4.735263426991844
41469_at,-0.48762020409974804,5.583309243800284,-2.348496314246644,0.019209493146394325,0.032531030679311165,-4.736999272961764
202734_at,-0.12150757970169176,4.787928692647521,-2.2884512277175313,0.02249715100858204,0.0375174313130354,-4.7424853322729845
206174_s_at,-0.09745643966900132,5.858123064478052,-2.346110933009881,0.01933159289574702,0.032706783747968704,-4.743085817618837
218016_s_at,0.12298428359093616,5.3216197487192245,2.3227443197553117,0.020564067769407234,0.034598957451558277,-4.7460070067241436
203925_at,-0.14129787022057344,4.460127672594002,-2.2351927376492804,0.025813280921550146,0.04249196043524381,-4.753106503048102
227183_at,0.22026164973776222,2.838715999722047,1.9605672965377996,0.05044383902909875,0.07726692129235557,-4.753614434777245
201033_x_at,0.05276362977263596,10.504649468408758,2.656922281636209,0.00811941630016121,0.014918818306254578,-4.757472588412133
218462_at,-0.10144766665736157,6.297262483951234,-2.349690653420377,0.019148613220647332,0.032438186817329996,-4.758685208803236
226752_at,-0.14622137993843248,4.615889154601178,-2.258750823789175,0.02429747130452007,0.04026277031482189,-4.75946140989673
1556151_at,0.0980399155291216,5.575401003866285,2.3279736622471177,0.020282430728338234,0.03415904423717772,-4.761478182099073
204146_at,-0.1931206047916756,4.226572654752149,-2.1949220079718827,0.02859468271205202,0.04658376458245336,-4.762579349796653
